CustomerID,LastPurchaseDate,Frequency,Monetary,Recency,Cluster
17078,2011-11-03,2,378.2,36,Moderate
17079,2011-09-22,1,118.8,78,Moderate
17080,2011-11-17,2,287.62,22,Moderate
17081,2011-11-14,2,288.91,25,Moderate
17082,2011-11-06,2,2003.85,33,Loyal
17083,2011-08-22,3,1405.78,109,Loyal
17084,2011-11-04,2,2747.99,35,Loyal
17085,2011-08-08,3,826.21,123,Moderate
17086,2011-12-02,6,2050.08,7,Loyal
17088,2011-11-11,4,1991.01,28,Loyal
17090,2011-12-05,6,1913.45,4,Loyal
17091,2011-12-07,8,3534.31,2,Loyal
17092,2011-10-20,4,1774.03,50,Loyal
17094,2011-01-21,1,302.0,322,At-Risk
17095,2011-11-17,3,1324.16,22,Moderate
17096,2011-11-24,4,1022.13,15,Loyal
17097,2011-12-07,7,779.7,2,Loyal
17100,2011-11-21,2,971.74,18,Moderate
17101,2011-11-29,4,1621.73,10,Loyal
17102,2011-03-23,1,25.5,261,At-Risk
17105,2011-07-03,2,665.78,159,At-Risk
17109,2011-11-10,6,881.29,29,Loyal
17110,2011-06-27,1,163.29999999999998,165,At-Risk
17111,2011-10-23,1,231.61,47,Moderate
17114,2011-12-04,8,801.12,5,Loyal
17115,2011-12-01,3,837.5,8,Moderate
17117,2011-02-24,1,116.2,288,At-Risk
17118,2011-01-26,1,157.02,317,At-Risk
17119,2011-12-06,2,606.91,3,Moderate
17120,2011-04-20,1,307.46,233,At-Risk
17122,2011-08-12,1,138.32,119,Moderate
17123,2011-07-01,1,345.3,161,At-Risk
17124,2011-06-07,1,294.24,185,At-Risk
17125,2011-10-20,1,230.5,50,Moderate
17126,2011-07-10,4,787.5,152,Moderate
17128,2011-01-09,1,157.09,334,At-Risk
17131,2011-12-04,5,2463.17,5,Loyal
17134,2011-08-25,2,413.2,106,Moderate
17135,2011-11-23,6,924.15,16,Loyal
17138,2011-03-09,1,380.5,275,At-Risk
17140,2011-04-06,1,454.12,247,At-Risk
17142,2011-04-14,1,579.0,239,At-Risk
17144,2011-12-08,2,984.57,1,Moderate
17146,2011-08-26,2,451.53,105,Moderate
17147,2011-11-17,4,1714.59,22,Loyal
17148,2011-10-19,1,124.88,51,Moderate
17152,2011-05-29,3,1689.5,194,Loyal
17153,2011-11-15,1,213.78,24,Moderate
17154,2011-09-25,1,329.34,75,Moderate
17155,2011-11-22,2,251.7,17,Moderate
17157,2011-12-02,2,319.0,7,Moderate
17158,2011-11-07,2,853.1800000000001,32,Moderate
17159,2011-11-18,3,1538.88,21,Loyal
17160,2011-11-08,6,3518.03,31,Loyal
17163,2011-11-18,2,293.1,21,Moderate
17164,2011-11-07,7,2467.35,32,Loyal
17165,2011-02-28,1,158.68,284,At-Risk
17166,2011-11-01,2,206.34,38,Moderate
17169,2011-10-13,2,835.78,57,Moderate
17171,2011-02-23,1,224.91,289,At-Risk
17172,2011-09-22,1,317.76,78,Moderate
17174,2011-05-06,1,59.9,217,At-Risk
17175,2011-10-26,4,1443.69,44,Loyal
17176,2011-05-22,1,306.13,201,At-Risk
17179,2011-06-14,2,468.79,178,At-Risk
17180,2011-10-14,4,783.97,56,Moderate
17181,2011-10-13,1,84.39999999999999,57,Moderate
17183,2011-12-02,6,3347.31,7,Loyal
17186,2011-10-24,2,144.0,46,Moderate
17187,2011-04-27,1,203.95,226,At-Risk
17188,2011-11-28,6,1960.59,11,Loyal
17189,2011-08-25,1,157.18,106,Moderate
17190,2011-10-12,2,444.74,58,Moderate
17191,2011-11-11,4,1583.57,28,Loyal
17193,2011-11-04,7,1699.3,35,Loyal
17194,2011-03-11,1,10.0,273,At-Risk
17197,2011-11-10,1,1013.01,29,Moderate
17198,2011-11-16,1,170.56,23,Moderate
17201,2011-10-17,1,289.78000000000003,53,Moderate
17203,2011-11-04,6,3560.08,35,Loyal
17204,2011-06-17,4,1564.56,175,Loyal
17205,2011-10-17,1,384.08,53,Moderate
17206,2011-10-17,1,204.24,53,Moderate
17211,2011-11-13,5,1537.51,26,Loyal
17212,2011-03-31,1,226.85,253,At-Risk
17213,2011-10-30,5,2165.38,40,Loyal
17214,2011-10-10,5,888.07,60,Loyal
17217,2011-04-19,1,113.5,234,At-Risk
17218,2011-12-05,7,1350.69,4,Loyal
17219,2011-11-08,1,114.23,31,Moderate
17221,2011-12-02,2,334.48,7,Moderate
17222,2011-10-05,1,328.65,65,Moderate
17223,2011-02-02,1,124.05,310,At-Risk
17226,2011-02-04,1,393.49,308,At-Risk
17227,2011-11-21,5,797.07,18,Loyal
17228,2011-11-24,6,1550.14,15,Loyal
17229,2011-09-04,2,318.76,96,Moderate
17230,2011-03-20,2,878.4,264,At-Risk
17232,2011-12-07,2,417.77,2,Moderate
17233,2011-11-04,1,190.88,35,Moderate
17234,2011-06-10,1,149.89,182,At-Risk
17235,2011-11-14,1,208.16,25,Moderate
17236,2011-11-27,5,789.85,12,Loyal
17237,2011-11-28,2,314.69,11,Moderate
17239,2011-01-31,1,382.5,312,At-Risk
17242,2011-08-23,2,1135.04,108,Moderate
17244,2011-10-17,1,954.9,53,Moderate
17245,2011-05-19,1,171.45000000000002,204,At-Risk
17247,2011-11-24,1,280.09000000000003,15,Moderate
17248,2011-08-11,1,318.65,120,Moderate
17250,2011-12-06,2,381.97,3,Moderate
17252,2011-08-15,2,348.91,116,Moderate
17253,2011-11-21,1,178.26,18,Moderate
17254,2011-12-05,2,271.19,4,Moderate
17255,2011-10-30,2,291.48,40,Moderate
17256,2011-08-24,2,240.0,107,Moderate
17259,2011-07-14,1,213.28,148,At-Risk
17262,2011-10-18,4,984.5,52,Loyal
17263,2011-05-15,1,63.440000000000005,208,At-Risk
17265,2011-07-24,2,550.01,138,Moderate
17266,2011-12-07,3,296.58,2,Moderate
17267,2011-08-04,2,317.2,127,Moderate
17268,2011-08-24,4,763.64,107,Moderate
17272,2011-10-28,4,2148.63,42,Loyal
17274,2011-11-04,1,107.82,35,Moderate
17277,2011-04-26,2,1065.35,227,At-Risk
17278,2011-04-12,1,246.04,241,At-Risk
17279,2011-10-13,1,187.83,57,Moderate
17282,2011-08-01,3,1685.46,130,Loyal
17284,2011-10-10,6,1647.48,60,Loyal
17286,2011-11-18,1,151.37,21,Moderate
17287,2011-11-13,5,826.36,26,Loyal
17288,2011-11-30,6,1284.07,9,Loyal
17289,2011-11-08,3,931.02,31,Moderate
17290,2011-12-06,2,513.01,3,Moderate
17291,2011-02-04,1,550.8000000000001,308,At-Risk
17293,2011-12-01,8,1507.92,8,Loyal
17295,2011-11-11,3,547.0,28,Moderate
17297,2011-11-22,1,128.18,17,Moderate
17298,2011-08-30,2,498.42,101,Moderate
17299,2011-11-28,4,656.61,11,Moderate
17301,2011-11-18,1,163.24,21,Moderate
17302,2011-11-25,5,1135.63,14,Loyal
17309,2011-09-05,1,82.75,95,Moderate
17311,2011-09-22,2,1384.85,78,Moderate
17312,2011-07-24,3,644.3,138,Moderate
17313,2011-11-08,1,2328.84,31,Loyal
17314,2011-11-15,8,2527.92,24,Loyal
17317,2011-10-24,3,2600.34,46,Loyal
17320,2011-08-31,2,749.7,100,Moderate
17321,2011-12-01,2,657.16,8,Moderate
17323,2011-11-24,7,906.52,15,Loyal
17324,2011-11-22,3,859.43,17,Moderate
17325,2011-03-04,1,96.8,280,At-Risk
17329,2011-11-25,2,523.11,14,Moderate
17330,2011-11-17,2,363.9,22,Moderate
17331,2011-08-08,1,175.2,123,Moderate
17333,2011-09-15,1,494.25,85,Moderate
17334,2011-02-10,2,307.02000000000004,302,At-Risk
17337,2011-07-11,4,1981.06,151,Loyal
17339,2011-09-06,1,183.36,94,Moderate
17341,2011-07-06,2,265.68,156,At-Risk
17344,2011-10-24,1,157.62,46,Moderate
17345,2011-11-24,4,519.6899999999999,15,Moderate
17347,2011-09-14,1,228.96,86,Moderate
17348,2011-11-25,5,1156.6,14,Loyal
17349,2011-06-13,1,98.25,179,At-Risk
17350,2011-12-01,4,1281.32,8,Loyal
17351,2011-11-03,3,587.15,36,Moderate
17353,2011-08-02,2,1740.0,129,Moderate
17354,2011-10-20,1,1393.06,50,Moderate
17356,2011-02-01,1,178.22,311,At-Risk
17357,2011-11-15,2,384.39,24,Moderate
17358,2011-02-09,1,119.15,303,At-Risk
17359,2011-11-28,1,127.86,11,Moderate
17360,2011-11-22,3,568.24,17,Moderate
17361,2011-10-21,3,488.2,49,Moderate
17362,2011-04-14,2,312.23,239,At-Risk
17367,2011-04-15,1,167.55,238,At-Risk
17368,2011-11-16,8,1878.87,23,Loyal
17370,2011-09-28,4,446.18,72,Moderate
17371,2011-11-22,2,326.26,17,Moderate
17372,2011-10-30,6,970.65,40,Loyal
17373,2011-10-30,4,646.92,40,Moderate
17374,2011-05-05,2,495.77,218,At-Risk
17375,2011-05-24,2,290.39,199,At-Risk
17376,2011-09-30,2,203.2,70,Moderate
17379,2011-11-28,1,389.72,11,Moderate
17382,2011-10-05,1,65.4,65,Moderate
17383,2011-12-05,1,193.39,4,Moderate
17384,2011-11-20,2,336.4,19,Moderate
17385,2011-11-25,1,256.11,14,Moderate
17386,2011-12-02,6,2686.42,7,Loyal
17387,2011-11-20,2,746.81,19,Moderate
17388,2011-09-23,4,1259.56,77,Loyal
17391,2011-06-29,2,508.8,163,At-Risk
17392,2011-02-06,1,145.5,306,At-Risk
17394,2011-05-04,1,203.87,219,At-Risk
17397,2011-11-17,2,681.41,22,Moderate
17398,2011-08-17,3,653.38,114,Moderate
17400,2011-08-05,4,1673.67,126,Loyal
17403,2011-11-03,1,263.92,36,Moderate
17405,2011-12-08,3,1031.41,1,Moderate
17406,2011-01-10,2,1482.32,333,At-Risk
17408,2011-06-29,1,32.65,163,At-Risk
17409,2011-06-08,2,771.85,184,At-Risk
17410,2011-11-23,5,1214.72,16,Loyal
17411,2011-11-27,3,778.94,12,Moderate
17412,2011-12-07,5,810.3,2,Loyal
17414,2011-10-27,2,778.0,43,Moderate
17415,2011-09-21,1,507.84,79,Moderate
17418,2011-10-28,2,463.46,42,Moderate
17420,2011-10-20,2,467.98,50,Moderate
17422,2011-11-23,6,1979.37,16,Loyal
17423,2011-10-24,2,698.41,46,Moderate
17425,2011-11-20,2,759.1700000000001,19,Moderate
17427,2011-09-29,1,100.8,71,Moderate
17429,2011-08-03,3,524.9200000000001,128,Moderate
17430,2011-11-07,1,153.16,32,Moderate
17431,2011-01-30,1,403.3,313,At-Risk
17432,2011-11-21,2,365.76,18,Moderate
17433,2011-09-12,1,303.16,88,Moderate
17434,2011-12-07,7,2373.82,2,Loyal
17436,2011-12-08,2,216.3,1,Moderate
17438,2011-03-31,1,388.4500000000001,253,At-Risk
17440,2011-07-06,3,186.42,156,At-Risk
17442,2011-11-03,6,2248.56,36,Loyal
17443,2011-05-04,1,534.24,219,At-Risk
17444,2011-07-15,3,2940.04,147,Loyal
17446,2011-06-16,2,120.9,176,At-Risk
17447,2011-10-30,2,541.53,40,Moderate
17449,2011-12-07,6,1834.95,2,Loyal
17451,2011-12-08,7,1721.4,1,Loyal
17453,2011-11-22,2,486.72,17,Moderate
17454,2011-05-31,3,351.68,192,At-Risk
17455,2011-05-20,1,131.7,203,At-Risk
17457,2011-08-05,5,1737.7,126,Loyal
17458,2011-11-24,1,316.5,15,Moderate
17459,2011-10-27,2,657.3,43,Moderate
17460,2011-09-06,4,552.13,94,Moderate
17461,2011-11-17,3,735.82,22,Moderate
17462,2011-10-10,2,675.69,60,Moderate
17463,2011-11-23,5,1875.86,16,Loyal
17464,2011-07-04,1,289.96000000000004,158,At-Risk
17466,2011-11-29,2,763.28,10,Moderate
17468,2011-11-29,2,137.0,10,Moderate
17469,2011-11-23,5,1870.97,16,Loyal
17470,2011-10-26,4,946.67,44,Loyal
17472,2011-06-01,3,697.54,191,At-Risk
17475,2011-09-21,1,194.37,79,Moderate
17480,2011-09-23,1,511.82,77,Moderate
17481,2011-12-06,4,1255.59,3,Loyal
17483,2011-10-05,3,414.04,65,Moderate
17486,2011-03-23,1,396.87,261,At-Risk
17489,2011-10-12,2,376.64,58,Moderate
17490,2011-12-09,7,2092.32,0,Loyal
17492,2011-04-05,1,374.57,248,At-Risk
17495,2011-12-02,2,497.56,7,Moderate
17498,2011-09-25,1,272.22,75,Moderate
17499,2011-02-23,1,622.88,289,At-Risk
17500,2011-11-22,3,1138.0,17,Moderate
17501,2011-05-03,2,288.6,220,At-Risk
17502,2011-11-30,4,689.1,9,Moderate
17503,2011-12-07,2,558.96,2,Moderate
17505,2011-07-01,2,1145.84,161,At-Risk
17506,2011-09-25,1,302.2,75,Moderate
17507,2011-03-23,2,605.58,261,At-Risk
17508,2011-03-04,1,387.31,280,At-Risk
17510,2011-11-15,1,308.48,24,Moderate
17513,2011-09-28,1,513.2,72,Moderate
17514,2011-08-03,1,208.65,128,Moderate
17515,2011-11-08,4,639.02,31,Moderate
17516,2011-11-24,5,764.88,15,Loyal
17517,2011-02-04,1,153.94,308,At-Risk
17519,2011-11-22,5,1508.72,17,Loyal
17520,2011-10-17,1,546.81,53,Moderate
17521,2011-11-10,3,723.21,29,Moderate
17522,2011-12-08,5,1070.71,1,Loyal
17523,2011-11-28,4,652.74,11,Moderate
17526,2011-12-05,2,957.3,4,Moderate
17527,2011-10-17,4,939.37,53,Moderate
17531,2011-06-02,1,296.7,190,At-Risk
17534,2011-10-17,1,223.36,53,Moderate
17535,2011-03-04,1,164.4,280,At-Risk
17536,2011-06-15,1,76.5,177,At-Risk
17537,2011-11-10,2,887.6700000000001,29,Moderate
17538,2011-11-14,1,98.42,25,Moderate
17540,2011-11-15,2,578.9,24,Moderate
17542,2011-03-15,1,170.75,269,At-Risk
17545,2011-10-27,3,642.32,43,Moderate
17548,2011-04-20,1,103.3,233,At-Risk
17549,2011-11-16,2,148.86,23,Moderate
17550,2011-05-26,3,267.16,197,At-Risk
17552,2011-10-10,2,631.89,60,Moderate
17553,2011-08-02,1,1487.6,129,Moderate
17554,2011-12-08,5,1952.45,1,Loyal
17555,2011-11-20,2,480.31,19,Moderate
17556,2011-05-18,1,157.9,205,At-Risk
17557,2011-11-25,3,541.46,14,Moderate
17560,2011-09-06,4,854.95,94,Moderate
17561,2011-11-20,1,165.12,19,Moderate
17562,2011-11-25,7,1122.38,14,Loyal
17564,2011-11-15,3,454.01,24,Moderate
17566,2011-12-01,2,869.77,8,Moderate
17569,2011-01-11,1,344.14,332,At-Risk
17571,2011-10-20,4,1425.67,50,Loyal
17572,2011-09-29,3,155.95000000000002,71,Moderate
17573,2011-11-10,3,380.6,29,Moderate
17574,2011-04-11,1,185.65,242,At-Risk
17578,2011-05-05,1,143.45999999999998,218,At-Risk
17579,2011-12-05,3,448.9,4,Moderate
17580,2011-04-01,2,168.87,252,At-Risk
17582,2011-04-17,1,175.27,236,At-Risk
17584,2011-12-02,2,1242.3,7,Moderate
17585,2011-08-22,4,1116.68,109,Loyal
17588,2011-08-31,3,1240.2,100,Moderate
17589,2011-10-10,4,2404.17,60,Loyal
17590,2011-12-07,3,1468.02,2,Loyal
17591,2011-09-27,6,1819.37,73,Loyal
17593,2011-12-06,4,3260.96,3,Loyal
17594,2011-09-15,2,993.18,85,Moderate
17595,2011-11-27,2,386.69,12,Moderate
17596,2011-11-16,6,2415.72,23,Loyal
17597,2011-05-10,1,2044.37,213,At-Risk
17600,2011-11-22,1,161.67000000000002,17,Moderate
17601,2011-04-14,1,116.01,239,At-Risk
17603,2011-09-22,1,394.72,78,Moderate
17604,2011-05-06,2,309.36,217,At-Risk
17608,2011-11-06,2,191.99,33,Moderate
17609,2011-10-30,5,1105.78,40,Loyal
17612,2011-10-17,6,2048.45,53,Loyal
17614,2011-10-13,1,386.32,57,Moderate
17615,2011-08-01,3,329.6,130,Moderate
17616,2011-06-19,2,244.8,173,At-Risk
17618,2011-12-04,2,651.3,5,Moderate
17619,2011-01-31,1,214.37,312,At-Risk
17620,2011-10-11,1,81.44,59,Moderate
17621,2011-11-18,2,1140.5,21,Moderate
17623,2011-11-07,1,527.05,32,Moderate
17624,2011-11-25,2,843.48,14,Moderate
17625,2011-11-21,4,2020.4,18,Loyal
17628,2011-09-19,1,75.75,81,Moderate
17629,2011-12-04,7,1575.47,5,Loyal
17630,2011-06-23,2,503.6,169,At-Risk
17631,2011-12-08,3,528.33,1,Moderate
17633,2011-11-08,4,1324.84,31,Loyal
17636,2011-11-20,1,285.56,19,Moderate
17637,2011-11-08,2,547.0600000000001,31,Moderate
17639,2011-03-08,1,108.5,276,At-Risk
17640,2011-09-14,1,621.66,86,Moderate
17642,2011-08-12,2,712.29,119,Moderate
17646,2011-05-04,2,757.39,219,At-Risk
17647,2011-10-05,1,133.06,65,Moderate
17648,2011-10-10,4,1797.5,60,Loyal
17649,2011-07-24,1,868.49,138,Moderate
17650,2011-11-18,1,166.07999999999998,21,Moderate
17653,2011-11-03,4,1207.56,36,Loyal
17654,2011-03-07,1,117.55,277,At-Risk
17655,2011-11-29,6,1962.84,10,Loyal
17656,2011-09-27,5,1674.69,73,Loyal
17658,2011-11-14,2,595.42,25,Moderate
17660,2011-07-21,1,178.75,141,At-Risk
17663,2011-11-14,7,1802.91,25,Loyal
17664,2011-11-21,2,604.64,18,Moderate
17666,2011-12-06,2,728.16,3,Moderate
17667,2011-10-04,5,2055.51,66,Loyal
17668,2011-12-08,2,347.75,1,Moderate
17669,2011-10-28,7,3406.7200000000003,42,Loyal
17670,2011-04-26,1,205.7,227,At-Risk
17671,2011-11-24,3,1178.53,15,Moderate
17672,2011-10-20,2,3178.17,50,Loyal
17673,2011-12-08,6,1594.97,1,Loyal
17674,2011-09-26,1,250.38,74,Moderate
17676,2011-12-05,5,1070.48,4,Loyal
17678,2011-03-21,1,298.11,263,At-Risk
17679,2011-10-18,2,1992.11,52,Loyal
17680,2011-11-16,1,184.4,23,Moderate
17682,2011-11-29,5,2082.83,10,Loyal
17684,2011-10-27,1,239.41,43,Moderate
17685,2011-11-23,5,2692.81,16,Loyal
17692,2011-08-04,3,397.68,127,Moderate
17693,2011-07-25,1,200.47,137,At-Risk
17694,2011-07-21,1,283.12,141,At-Risk
17695,2011-07-31,2,765.34,131,Moderate
17696,2011-11-01,6,2110.11,38,Loyal
17697,2011-04-17,1,338.95,236,At-Risk
17698,2011-03-24,1,154.95,260,At-Risk
17700,2011-11-23,4,2534.64,16,Loyal
17701,2011-04-01,1,417.95,252,At-Risk
17702,2011-11-09,4,1824.37,30,Loyal
17703,2011-11-04,3,798.74,35,Moderate
17704,2011-06-24,2,885.19,168,At-Risk
17707,2011-06-07,2,152.4,185,At-Risk
17708,2011-06-05,2,263.33,187,At-Risk
17709,2011-06-23,1,137.45,169,At-Risk
17711,2011-11-29,2,385.1,10,Moderate
17712,2011-10-26,1,522.91,44,Moderate
17714,2011-01-23,1,153.0,320,At-Risk
17715,2011-05-23,1,326.4,200,At-Risk
17718,2011-04-21,1,139.35,232,At-Risk
17720,2011-11-13,3,1093.94,26,Moderate
17722,2011-09-04,3,1513.9,96,Loyal
17723,2011-08-04,6,3276.4000000000005,127,Loyal
17724,2011-09-29,3,1033.0,71,Moderate
17727,2011-11-24,1,1060.25,15,Moderate
17728,2011-12-06,3,2876.01,3,Loyal
17731,2011-09-21,4,1240.11,79,Loyal
17733,2011-11-01,2,692.19,38,Moderate
17734,2011-10-17,3,700.63,53,Moderate
17736,2011-11-30,3,377.44,9,Moderate
17737,2011-11-30,2,168.24,9,Moderate
17738,2011-11-20,4,1879.05,19,Loyal
17739,2011-11-28,6,2431.29,11,Loyal
17742,2011-08-18,2,355.11,113,Moderate
17744,2011-12-06,5,1944.88,3,Loyal
17746,2011-04-13,1,110.25,240,At-Risk
17747,2011-08-19,1,71.4,112,Moderate
17749,2011-06-14,2,674.52,178,At-Risk
17754,2011-12-09,5,1664.65,0,Loyal
17758,2011-11-20,8,3408.2,19,Loyal
17759,2011-11-22,3,819.96,17,Moderate
17760,2011-11-18,1,115.05,21,Moderate
17761,2011-11-07,1,712.78,32,Moderate
17763,2011-03-21,1,15.0,263,At-Risk
17764,2011-10-20,2,772.55,50,Moderate
17765,2011-07-04,3,367.63,158,At-Risk
17767,2011-11-24,1,271.2,15,Moderate
17768,2011-12-01,3,2081.9,8,Loyal
17770,2011-05-25,5,1143.27,198,Loyal
17771,2011-10-14,2,245.81,56,Moderate
17772,2011-11-29,2,173.45,10,Moderate
17774,2011-09-04,4,1213.73,96,Loyal
17775,2011-03-30,1,56.4,254,At-Risk
17777,2011-11-15,3,647.56,24,Moderate
17779,2011-11-18,3,650.32,21,Moderate
17781,2011-07-03,2,188.02,159,At-Risk
17783,2011-09-28,2,283.47,72,Moderate
17785,2011-10-17,1,131.94,53,Moderate
17786,2011-09-15,2,266.85,85,Moderate
17787,2011-07-10,3,1081.26,152,Moderate
17788,2011-09-27,2,1117.9,73,Moderate
17789,2011-03-03,1,225.9,281,At-Risk
17791,2011-11-10,1,106.1,29,Moderate
17793,2011-11-14,1,300.34,25,Moderate
17795,2011-06-13,2,342.83,179,At-Risk
17796,2011-10-30,3,575.35,40,Moderate
17797,2011-11-17,3,780.43,22,Moderate
17802,2011-09-18,2,1184.84,82,Moderate
17805,2011-09-27,1,512.31,73,Moderate
17806,2011-11-28,1,546.04,11,Moderate
17812,2011-11-27,3,506.51,12,Moderate
17813,2011-11-25,5,1698.07,14,Loyal
17816,2011-11-03,3,20.35,36,Moderate
17817,2011-12-05,3,387.68,4,Moderate
17819,2011-09-29,5,2724.75,71,Loyal
17824,2011-10-19,1,298.4,51,Moderate
17827,2011-12-04,2,716.37,5,Moderate
17828,2011-11-17,4,1820.09,22,Loyal
17829,2011-02-14,1,889.24,298,At-Risk
17830,2011-12-08,3,398.7,1,Moderate
17831,2011-11-06,1,35.400000000000006,33,Moderate
17832,2011-10-21,1,155.37,49,Moderate
17835,2011-12-07,3,342.24,2,Moderate
17836,2011-10-23,1,110.21,47,Moderate
17837,2011-10-28,8,1541.23,42,Loyal
17838,2011-11-13,3,1817.94,26,Loyal
17839,2011-10-28,1,318.15,42,Moderate
17843,2011-02-09,1,205.48,303,At-Risk
17844,2011-08-25,1,51.56,106,Moderate
17846,2011-09-15,1,2033.1,85,Moderate
17848,2011-09-19,8,803.9,81,Loyal
17849,2011-05-05,4,605.8000000000001,218,At-Risk
17852,2011-11-28,2,114.34,11,Moderate
17854,2011-06-07,2,311.26,185,At-Risk
17856,2011-12-08,4,1418.03,1,Loyal
17859,2011-02-08,1,141.92,304,At-Risk
17861,2011-12-06,8,2097.88,3,Loyal
17862,2011-01-20,1,330.9,323,At-Risk
17863,2011-10-11,5,2775.28,59,Loyal
17864,2011-11-27,3,554.85,12,Moderate
17866,2011-07-20,1,329.65000000000003,142,At-Risk
17867,2011-11-09,6,1157.87,30,Loyal
17869,2011-08-24,4,213.86,107,Moderate
17871,2011-05-19,1,155.9,204,At-Risk
17873,2011-09-20,4,1644.01,80,Loyal
17874,2011-06-07,6,683.46,185,Loyal
17877,2011-06-22,1,237.61,170,At-Risk
17878,2011-10-27,1,379.45,43,Moderate
17879,2011-06-19,1,178.52,173,At-Risk
17881,2011-02-08,1,133.35,304,At-Risk
17883,2011-12-06,4,664.34,3,Moderate
17884,2011-12-06,2,372.55,3,Moderate
17885,2011-11-27,1,156.34,12,Moderate
17886,2011-11-08,3,869.28,31,Moderate
17887,2011-08-02,1,111.35,129,Moderate
17888,2011-11-18,7,686.5699999999999,21,Loyal
17889,2011-05-11,2,201.37,212,At-Risk
17890,2011-01-21,1,123.88,322,At-Risk
17891,2011-06-30,1,203.86,162,At-Risk
17892,2011-10-14,3,244.1,56,Moderate
17893,2011-04-28,1,107.21,225,At-Risk
17894,2011-09-29,4,603.96,71,Moderate
17895,2011-10-26,1,95.45,44,Moderate
17896,2011-11-16,1,256.32,23,Moderate
17897,2011-06-20,1,131.14,172,At-Risk
17898,2011-09-15,2,152.06,85,Moderate
17899,2011-07-03,1,154.55,159,At-Risk
17900,2011-06-02,2,112.2,190,At-Risk
17901,2011-11-10,1,110.38,29,Moderate
17904,2011-11-18,1,181.07,21,Moderate
17905,2011-09-29,2,406.09,71,Moderate
17906,2011-04-06,1,72.9,247,At-Risk
17911,2011-11-30,1,366.23,9,Moderate
17912,2011-02-02,1,21.6,310,At-Risk
17913,2011-10-12,1,190.6,58,Moderate
17914,2011-12-06,1,329.36,3,Moderate
17917,2011-10-25,2,227.87,45,Moderate
17919,2011-09-12,1,1304.04,88,Moderate
17921,2011-10-06,4,820.23,64,Moderate
17923,2011-03-02,1,207.50000000000003,282,At-Risk
17924,2011-11-28,6,2683.5,11,Loyal
17926,2011-07-29,2,397.29,133,Moderate
17928,2011-10-25,2,212.54,45,Moderate
17929,2011-11-28,4,843.0,11,Moderate
17930,2011-11-04,5,1740.48,35,Loyal
17931,2011-07-28,2,408.36,134,Moderate
17932,2011-11-10,3,1331.57,29,Moderate
17934,2011-10-19,2,704.25,51,Moderate
17935,2011-07-24,2,145.79,138,Moderate
17936,2011-12-04,1,380.13,5,Moderate
17937,2011-12-01,5,2147.34,8,Loyal
17939,2011-07-03,1,99.14,159,At-Risk
17941,2011-08-01,1,304.56,130,Moderate
17942,2011-12-02,1,77.50000000000001,7,Moderate
17946,2011-04-20,2,149.57999999999998,233,At-Risk
17947,2011-11-02,1,176.68,37,Moderate
17948,2011-07-15,1,358.56000000000006,147,At-Risk
17950,2011-09-28,1,219.03,72,Moderate
17951,2011-10-31,1,599.0400000000001,39,Moderate
17955,2011-05-25,4,557.3,198,At-Risk
17956,2011-04-04,1,12.75,249,At-Risk
17957,2011-10-04,1,111.68,66,Moderate
17958,2011-08-15,1,508.46,116,Moderate
17960,2011-06-21,1,73.78,171,At-Risk
17962,2011-07-20,1,102.41,142,At-Risk
17964,2011-11-08,1,201.45,31,Moderate
17966,2011-11-02,5,1098.43,37,Loyal
17969,2011-06-26,1,103.0,166,At-Risk
17970,2011-05-12,1,562.79,211,At-Risk
17972,2011-04-12,1,135.19,241,At-Risk
17973,2011-10-19,1,337.04,51,Moderate
17974,2011-11-15,3,703.99,24,Moderate
17977,2011-11-10,1,288.14,29,Moderate
17979,2011-11-04,4,732.41,35,Moderate
17980,2011-06-27,2,516.25,165,At-Risk
17984,2011-07-17,1,152.68,145,At-Risk
17985,2011-11-17,1,631.35,22,Moderate
17986,2011-10-14,1,20.8,56,Moderate
17987,2011-06-07,1,198.57,185,At-Risk
17988,2011-11-28,7,201.12,11,Loyal
17990,2011-04-17,1,314.84000000000003,236,At-Risk
17991,2011-04-28,2,93.35,225,At-Risk
17994,2011-08-10,4,674.89,121,Moderate
17995,2011-03-03,1,76.1,281,At-Risk
17997,2011-09-26,8,1962.46,74,Loyal
17999,2011-11-02,1,190.05,37,Moderate
18001,2011-11-27,2,415.13,12,Moderate
18005,2011-12-06,2,226.47,3,Moderate
18006,2011-11-16,1,444.68,23,Moderate
18009,2011-04-18,1,247.39,235,At-Risk
18010,2011-03-28,1,174.8,256,At-Risk
18013,2011-07-07,2,187.29,155,At-Risk
18014,2011-11-11,1,162.22,28,Moderate
18015,2011-12-05,1,120.03,4,Moderate
18016,2011-11-07,4,1321.01,32,Loyal
18017,2011-09-19,3,523.0,81,Moderate
18018,2011-08-23,2,122.14,108,Moderate
18019,2011-10-19,1,38.45,51,Moderate
18022,2011-11-04,1,612.72,35,Moderate
18024,2011-07-10,2,389.78,152,At-Risk
18027,2011-09-02,1,115.31,98,Moderate
18030,2011-12-05,2,230.65,4,Moderate
18032,2011-01-09,1,73.5,334,At-Risk
18033,2011-10-05,1,93.82,65,Moderate
18034,2011-11-18,2,418.68,21,Moderate
18035,2011-11-04,3,713.89,35,Moderate
18036,2011-11-07,3,403.12,32,Moderate
18037,2011-07-08,5,38.72,154,Moderate
